borough,cd,schooldist,zipcode,address,bldgclass,landuse,numfloors,bldgdepth,yearbuilt,landmark,latitude,longitude
MN,112.0,6.0,10034.0,5094 BROADWAY,G,10.0,1.0,141.08,1926.0,,40.8712159,-73.9134284
MN,110.0,5.0,10030.0,123 EDGECOMBE AVENUE,C,2.0,5.0,73.0,1910.0,,40.8207028,-73.9456244
MN,111.0,4.0,10029.0,5 AVENUE,V,11.0,,0.0,0.0,,40.7942403,-73.9503122
MN,103.0,2.0,10002.0,60 NORFOLK STREET,R,,16.0,0.0,2021.0,,40.7170667,-73.9878109
MN,103.0,1.0,10009.0,650 EAST 6TH STREET,R,,6.0,72.0,2021.0,,40.7234995,-73.9798571
MN,101.0,2.0,10038.0,75 NASSAU STREET,V,11.0,,0.0,0.0,,40.7098717,-74.0083935
MN,106.0,2.0,10022.0,EAST 57 STREET,V,11.0,,0.0,0.0,,40.7576548,-73.9624929
MN,109.0,5.0,10027.0, ST NICHOLAS AVENUE,V,11.0,,0.0,0.0,,40.8156609,-73.9522615
MN,102.0,2.0,10012.0,251 MERCER STREET,V,11.0,,0.0,0.0,,40.7285665,-73.9954467
MN,106.0,2.0,10022.0, RIVERVIEW TERRACE,Q,9.0,,0.0,0.0,,40.7578047,-73.9593633
MN,109.0,5.0,10027.0, ST NICHOLAS AVENUE,V,11.0,,0.0,0.0,,40.815062,-73.9509469
MN,106.0,2.0,10022.0, SUTTON SQUARE,T,7.0,,0.0,0.0,,40.7576729,-73.9593309
MN,109.0,5.0,10027.0,375 WEST 125 STREET,S,4.0,4.0,58.0,1901.0,,40.8113824,-73.9534278
MN,103.0,1.0,10002.0,14 CLINTON STREET,R,4.0,6.0,0.0,2021.0,,40.7208225,-73.9838958
MN,103.0,1.0,10009.0,619 EAST 6TH STREET,R,2.0,6.0,91.0,1900.0,,40.7242227,-73.9804495
MN,103.0,1.0,10003.0,41 2 AVENUE,Z,9.0,,0.0,0.0,INDIVIDUAL LANDMARK,40.7256101,-73.9909479
MN,103.0,1.0,10002.0, DELANCEY STREET,T,7.0,,0.0,0.0,,40.7174575,-73.9849535
MN,111.0,4.0,10029.0, MADISON AVENUE,Q,9.0,,0.0,0.0,,40.7967418,-73.9466625
MN,111.0,4.0,10029.0,EAST 111 STREET,Q,9.0,,0.0,0.0,,40.7964532,-73.9456876
MN,109.0,5.0,10027.0, ST NICHOLAS AVENUE,V,11.0,,0.0,0.0,,40.8170715,-73.9516933
MN,110.0,5.0,10030.0,127 EDGECOMBE AVENUE,C,2.0,5.0,73.0,1910.0,,40.8208263,-73.945534
MN,101.0,2.0,10038.0,79 NASSAU STREET,V,11.0,,0.0,0.0,,40.7099842,-74.0082925
MN,101.0,2.0,10038.0,167 FRONT STREET,G,10.0,,0.0,0.0,,40.7060539,-74.0047718
MN,109.0,6.0,10031.0,473 WEST 152 STREET,V,11.0,,0.0,0.0,,40.8295809,-73.9433841
MN,109.0,6.0,10031.0,459 WEST 152 STREET,Q,9.0,,0.0,0.0,,40.8295011,-73.9430842
MN,108.0,2.0,10128.0,3 AVENUE,V,11.0,,0.0,0.0,,40.7802352,-73.9535254
MN,106.0,2.0,10022.0,EAST 56 STREET,T,7.0,,0.0,0.0,,40.756364,-73.9603027
MN,109.0,5.0,10027.0,350 WEST 125 STREET,K,5.0,2.0,98.0,1955.0,,40.8106741,-73.9531032
MN,106.0,2.0,10022.0,EAST 57 STREET,T,7.0,,0.0,0.0,,40.7570199,-73.9598691
MN,106.0,2.0,10022.0, RIVERVIEW TERRACE,Q,9.0,,0.0,0.0,,40.7579995,-73.9591827
MN,103.0,1.0,10009.0,280 EAST HOUSTON STREET,V,11.0,,0.0,0.0,,40.7219506,-73.984516
MN,109.0,5.0,10027.0,351 WEST 125 STREET,D,4.0,6.0,96.0,1926.0,,40.8111296,-73.9527344
MN,109.0,5.0,10027.0,381 WEST 125 STREET,S,4.0,4.0,58.0,1901.0,,40.8114648,-73.9536192
MN,109.0,5.0,10027.0,361 WEST 125 STREET,P,8.0,4.0,98.0,1900.0,,40.8112313,-73.9529764
MN,108.0,2.0,10065.0,EAST 59 STREET,T,7.0,,0.0,0.0,,40.7582985,-73.9587602
MN,106.0,2.0,10065.0,EAST 59 STREET,T,7.0,,0.0,0.0,,40.7582354,-73.9588252
MN,106.0,2.0,10022.0, RIVERVIEW TERRACE,Q,9.0,,0.0,0.0,,40.7579611,-73.9592188
MN,106.0,2.0,10022.0, RIVERVIEW TERRACE,Q,9.0,,0.0,0.0,,40.7579227,-73.959255
MN,106.0,2.0,10022.0,EAST 57 STREET,Q,9.0,,0.0,0.0,,40.7574233,-73.9598653
MN,108.0,2.0,10028.0, HENDERSON PLACE,V,11.0,,0.0,0.0,,40.7753239,-73.9449899
MN,103.0,1.0,10009.0, EAST HOUSTON STREET,V,11.0,,0.0,0.0,,40.7212642,-73.9825103
MN,109.0,5.0,10027.0,365 WEST 125 STREET,Z,8.0,2.0,200.0,1959.0,,40.8114564,-73.9531243
MN,109.0,5.0,10027.0,379 WEST 125 STREET,S,4.0,4.0,58.0,1905.0,,40.8114373,-73.9535542
MN,109.0,5.0,10027.0,377 WEST 125 STREET,S,4.0,4.0,58.0,1901.0,,40.8114099,-73.9534892
MN,109.0,5.0,10027.0,383 WEST 125 STREET,S,4.0,4.0,75.0,1905.0,,40.8114923,-73.9536878
MN,109.0,5.0,10027.0,11 HANCOCK PLACE,R,4.0,12.0,172.0,2018.0,,40.8107429,-73.9534716
MN,109.0,3.0,10025.0, CATHEDRAL PARKWAY,V,11.0,,0.0,0.0,,40.8021219,-73.961377
MN,109.0,3.0,10025.0, AMSTERDAM AVENUE,V,11.0,,0.0,0.0,,40.8041504,-73.9619394
MN,103.0,1.0,10003.0,14 SECOND AVENUE,R,,10.0,74.0,2021.0,,40.7238968,-73.9906838
MN,108.0,2.0,10075.0,399 1 AVENUE,R,4.0,7.0,0.0,1910.0,,40.7716851,-73.9528382
MN,108.0,2.0,10075.0,1488 1 AVENUE,S,4.0,4.0,55.0,1910.0,,40.7712653,-73.9531454
MN,108.0,2.0,10022.0,153 EAST 60 STREET,V,11.0,,0.0,0.0,,40.7628136,-73.967042
MN,108.0,2.0,10128.0,5 EAST 89 STREET,W,8.0,2.0,65.0,1958.0,,40.7833578,-73.9581706
MN,103.0,1.0,10009.0,639 EAST 6 STREET,Q,9.0,,0.0,0.0,,40.7238904,-73.9796595
MN,108.0,2.0,10128.0,329 EAST 88 STREET,C,2.0,5.0,72.0,1910.0,,40.7787513,-73.9491972
MN,108.0,2.0,10128.0,508 EAST 87 STREET,A,1.0,3.0,42.0,1899.0,,40.7761725,-73.946076
MN,103.0,1.0,10009.0,151 AVENUE C,K,5.0,2.0,83.0,1910.0,,40.725655,-73.9780391
MN,108.0,2.0,10028.0,45 EAST END AVENUE,D,3.0,20.0,102.17,1951.0,,40.771751,-73.9465959
MN,108.0,2.0,10021.0,524 EAST 74 STREET,W,8.0,16.0,0.0,2015.0,,40.7672381,-73.9515598
MN,108.0,2.0,10028.0,55 EAST END AVENUE,D,3.0,15.0,194.0,1951.0,,40.7719732,-73.9463538
MN,108.0,2.0,10028.0,605 EAST 82 STREET,D,3.0,20.0,120.0,1953.0,,40.7722749,-73.9458048
MN,108.0,2.0,10028.0,610 EAST 83 STREET,W,8.0,12.0,78.0,1929.0,,40.7724641,-73.9454978
MN,108.0,2.0,10128.0,525 EAST 89 STREET,D,3.0,6.0,87.0,1942.0,,40.7774424,-73.9441722
MN,107.0,3.0,10025.0,3 WEST 102 STREET,C,2.0,5.0,80.0,1920.0,,40.7958889,-73.9622727
MN,103.0,1.0,10009.0,218 EAST 2 STREET,G,10.0,,0.0,0.0,,40.7219531,-73.9826833
MN,108.0,2.0,10028.0,1622 YORK AVENUE,I,8.0,14.0,0.0,2020.0,,40.7755746,-73.9470297
MN,108.0,2.0,10028.0,523 EAST 84 STREET,C,2.0,4.0,72.0,1910.0,,40.7742652,-73.9466986
MN,108.0,2.0,10028.0,530 EAST 85 STREET,C,2.0,5.0,64.0,1925.0,,40.7745369,-73.9465539
MN,108.0,2.0,10028.0,521A EAST 85 STREET,C,2.0,5.0,69.0,1910.0,,40.7750584,-73.946586
MN,108.0,2.0,10028.0,532 EAST 85 STREET,D,3.0,5.0,81.0,1900.0,,40.7744874,-73.9464348
MN,108.0,2.0,10028.0,523 EAST 85 STREET,C,4.0,5.0,69.0,1920.0,,40.7750254,-73.9465066
MN,108.0,2.0,10028.0,516 EAST 86 STREET,D,3.0,8.0,71.0,1978.0,,40.775374,-73.9465605
MN,108.0,2.0,10028.0,120 EAST END AVENUE,D,3.0,17.0,166.0,1931.0,,40.7746627,-73.9456259
MN,108.0,2.0,10028.0,100 EAST END AVENUE,W,8.0,8.0,148.0,1920.0,,40.7740152,-73.946103
MN,108.0,2.0,10028.0,410 EAST 85 STREET,A,1.0,4.0,45.0,1899.0,,40.7757569,-73.9494342
MN,108.0,2.0,10028.0,409 EAST 84 STREET,C,2.0,6.0,90.0,1910.0,,40.7755017,-73.9496077
MN,108.0,2.0,10028.0,420 EAST 86 STREET,R,3.0,6.0,86.0,1935.0,,40.7763577,-73.9489066
MN,108.0,2.0,10028.0,425 EAST 84 STREET,D,3.0,6.0,74.0,1976.0,,40.7752983,-73.9491204
MN,108.0,2.0,10028.0,431 EAST 85 STREET,A,1.0,3.0,57.17,1901.0,,40.7758278,-73.9484159
MN,108.0,2.0,10028.0,1593 YORK AVENUE,C,4.0,5.0,72.0,1910.0,,40.7748231,-73.9482867
MN,108.0,2.0,10028.0,449 EAST 84 STREET,C,2.0,5.0,60.0,1910.0,,40.7750098,-73.9484382
MN,108.0,2.0,10028.0,1595 YORK AVENUE,C,4.0,5.0,60.0,1910.0,,40.774889,-73.9482398
MN,108.0,2.0,10028.0,418 EAST 85 STREET,D,3.0,6.0,72.0,1930.0,,40.7756277,-73.9491238
MN,108.0,2.0,10028.0,428 EAST 85 STREET,C,2.0,5.0,63.0,1910.0,,40.7754546,-73.9487159
MN,108.0,2.0,10028.0,420 EAST 85 STREET,C,2.0,4.0,61.0,1925.0,,40.7755755,-73.949001
MN,108.0,2.0,10028.0,435 EAST 84 STREET,A,1.0,3.0,50.0,1899.0,,40.7751912,-73.9488678
MN,108.0,2.0,10028.0,411 EAST 85 STREET,C,2.0,4.0,73.0,1920.0,,40.776108,-73.9490837
MN,108.0,2.0,10028.0,426 EAST 85 STREET,C,2.0,5.0,63.0,1925.0,,40.7754876,-73.9487917
MN,108.0,2.0,10028.0,427 EAST 84 STREET,A,1.0,4.0,50.0,1899.0,,40.7752736,-73.9490663
MN,108.0,2.0,10028.0,415 EAST 85 STREET,D,3.0,12.0,88.0,1959.0,,40.7759926,-73.9488094
MN,108.0,2.0,10028.0,409 EAST 85 STREET,C,2.0,4.0,73.0,1910.0,,40.776141,-73.9491631
MN,108.0,2.0,10028.0,406 EAST 85 STREET,B,1.0,3.0,45.0,1899.0,,40.7757926,-73.9495136
MN,108.0,2.0,10028.0,427 EAST 85 STREET,A,1.0,4.5,60.0,1925.0,,40.7758772,-73.9485314
MN,108.0,2.0,10028.0,432 EAST 85 STREET,C,2.0,5.0,72.0,1910.0,,40.7753914,-73.9485643
MN,108.0,2.0,10028.0,430 EAST 86 STREET,D,4.0,17.0,80.0,1931.0,,40.7761599,-73.9484337
MN,108.0,2.0,10028.0,451 EAST 84 STREET,C,2.0,5.0,60.0,1922.0,,40.7749796,-73.9483697
MN,108.0,2.0,10028.0,407 EAST 85 STREET,C,2.0,4.0,73.0,1920.0,,40.776174,-73.9492425
MN,108.0,2.0,10028.0,1646 1 AVENUE,D,3.0,17.0,90.0,1968.0,,40.7763826,-73.9493326
MN,112.0,6.0,10032.0,515 WEST 169 STREET,C,2.0,4.0,50.0,2013.0,,40.8409902,-73.9371798
MN,103.0,1.0,10002.0,570 GRAND STREET,D,3.0,20.0,193.0,1955.0,,40.714322,-73.9783783
MN,101.0,2.0,10038.0,45 JOHN STREET,R,4.0,14.0,113.0,1908.0,,40.7093447,-74.0077766
MN,101.0,2.0,10038.0,7 DUTCH STREET,R,2.0,5.0,102.0,1900.0,,40.7095204,-74.0076684
MN,101.0,2.0,10038.0,55 JOHN STREET,R,5.0,17.0,86.1,1900.0,,40.7091334,-74.0075313
MN,101.0,2.0,10038.0,138 FULTON STREET,R,4.0,5.0,0.0,1920.0,,40.7102642,-74.0083466
MN,101.0,2.0,10038.0,130 FULTON STREET,R,4.0,12.5,57.0,1900.0,,40.7102148,-74.0080761
MN,101.0,2.0,10038.0,9 DUTCH STREET,R,4.0,6.0,100.0,1930.0,,40.7096329,-74.007553
MN,101.0,2.0,10038.0,80 JOHN STREET,R,4.0,26.0,117.0,1927.0,,40.7081426,-74.0068567
MN,101.0,2.0,10038.0,90 WILLIAM STREET,R,4.0,17.0,152.0,1967.0,,40.7080767,-74.0074735
MN,101.0,2.0,10038.0,120 FULTON STREET,K,4.0,4.0,82.0,1900.0,,40.7099129,-74.0075711
MN,101.0,2.0,10038.0,80 NASSAU STREET,R,4.0,4.0,100.0,1900.0,,40.7097866,-74.007874
MN,101.0,2.0,10038.0,72 NASSAU STREET,R,4.0,3.0,77.0,1930.0,,40.7095862,-74.0081193
MN,101.0,2.0,10038.0,41 JOHN STREET,R,4.0,4.5,0.0,1900.0,,40.709471,-74.0079497
MN,101.0,2.0,10038.0,90 NASSAU STREET,D,3.0,8.0,51.0,1900.0,,40.7100666,-74.0077082
MN,101.0,2.0,10038.0,122 FULTON STREET,O,5.0,6.0,82.0,1910.0,,40.7099513,-74.0076468
MN,101.0,2.0,10038.0,86A NASSAU STREET,K,5.0,2.0,52.0,1940.0,,40.7099733,-74.0078019
MN,101.0,2.0,10038.0,88 NASSAU STREET,O,5.0,5.0,52.0,1910.0,,40.710009,-74.0077623
MN,101.0,2.0,10038.0,85 NASSAU STREET,K,4.0,5.0,108.0,1910.0,,40.710127,-74.0081626
MN,101.0,2.0,10038.0,86 NASSAU STREET,S,4.0,5.0,52.0,1910.0,,40.7099349,-74.007838
MN,101.0,2.0,10038.0,99 JOHN STREET,R,4.0,25.0,172.0,2003.0,,40.7082716,-74.0060199
MN,101.0,2.0,10038.0,15 GOLD STREET,H,5.0,18.0,103.0,1998.0,,40.7078873,-74.0071164
MN,101.0,2.0,10038.0,100 WILLIAM STREET,O,5.0,22.0,162.0,1973.0,,40.7083457,-74.0071994
MN,101.0,2.0,10038.0,25 CLIFF STREET,O,5.0,4.0,138.0,1946.0,,40.7084144,-74.0054356
MN,101.0,2.0,10038.0,28 CLIFF STREET,R,4.0,4.5,88.0,1938.0,,40.7080631,-74.0051037
MN,101.0,2.0,10038.0,56 FULTON STREET,D,4.0,23.0,71.0,2015.0,,40.7085242,-74.0051687
MN,101.0,2.0,10038.0,27 CLIFF STREET,O,5.0,5.0,160.0,1948.0,,40.708505,-74.0053671
MN,101.0,2.0,10038.0,70 FULTON STREET,S,4.0,3.0,76.0,1900.0,,40.7088782,-74.0055475
MN,101.0,2.0,10038.0,15 CLIFF STREET,R,4.0,30.0,90.0,2000.0,,40.7083732,-74.005634
MN,101.0,2.0,10038.0,38 GOLD STREET,Z,,,0.0,1920.0,,40.708623,-74.0058757
MN,101.0,2.0,10038.0,40 GOLD STREET,D,4.0,14.0,55.0,2009.0,,40.7087245,-74.0057422
MN,101.0,2.0,10038.0,64 FULTON STREET,O,5.0,11.0,80.0,1900.0,,40.70873,-74.0053527
MN,101.0,2.0,10038.0,82 FULTON STREET,D,4.0,8.0,220.0,1900.0,INDIVIDUAL LANDMARK,40.7089112,-74.0060128
MN,101.0,2.0,10038.0,84 WILLIAM STREET,D,4.0,20.0,100.0,1907.0,,40.7079751,-74.0077187
MN,101.0,2.0,10038.0,13 GOLD STREET,G,10.0,,0.0,0.0,,40.7077912,-74.0071055
MN,101.0,2.0,10038.0,110 JOHN STREET,V,11.0,,0.0,0.0,,40.7076815,-74.0061894
MN,101.0,2.0,10038.0,83 MAIDEN LANE,O,5.0,13.0,133.0,1958.0,,40.707536,-74.0073616
MN,101.0,2.0,10038.0,2 GOLD STREET,D,3.0,51.0,195.0,2003.0,,40.7074097,-74.0069324
MN,101.0,2.0,10038.0,163 FRONT STREET,E,6.0,10.0,162.0,1915.0,,40.7058261,-74.0047718
MN,101.0,2.0,10038.0,211 PEARL STREET,D,3.0,28.0,139.0,2007.0,,40.7070831,-74.006752
MN,101.0,2.0,10038.0,125 MAIDEN LANE,R,5.0,16.0,246.0,1958.0,,40.7065973,-74.0062578
MN,101.0,2.0,10038.0,4 PLATT STREET,H,5.0,28.0,104.0,2012.0,,40.7073905,-74.0065068
MN,101.0,2.0,10038.0,111 JOHN STREET,O,5.0,26.0,111.0,1929.0,,40.7077639,-74.0055546
MN,101.0,2.0,10038.0,215 PEARL STREET,H,5.0,39.0,66.0,2015.0,,40.7072176,-74.0063156
MN,101.0,2.0,10038.0,212 PEARL STREET,K,5.0,1.0,66.0,1975.0,,40.7069157,-74.0062506
MN,101.0,2.0,10038.0,180 WATER STREET,D,4.0,29.0,172.0,1971.0,,40.7069953,-74.0055437
MN,101.0,2.0,10038.0,160 WATER STREET,O,5.0,24.0,210.0,1972.0,,40.7068032,-74.0058791
MN,101.0,2.0,10038.0,127 JOHN STREET,D,3.0,31.0,243.0,1973.0,,40.7074098,-74.0047358
MN,101.0,2.0,10038.0,116 JOHN STREET,D,4.0,35.0,118.0,1931.0,,40.7074674,-74.0058936
MN,101.0,2.0,10038.0,175 WATER STREET,R,5.0,30.0,0.0,1983.0,,40.7063613,-74.0051289
MN,101.0,2.0,10038.0,170 JOHN STREET,R,4.0,5.0,140.08,1840.0,INDIVIDUAL LANDMARK,40.7059085,-74.0042812
MN,101.0,2.0,10038.0,165 FRONT STREET,G,10.0,3.0,0.0,0.0,,40.7059688,-74.004779
MN,101.0,2.0,10038.0,161 FRONT STREET,H,5.0,31.0,93.0,2012.0,,40.7058975,-74.0049557
MN,101.0,2.0,10038.0,175 FRONT STREET,G,10.0,,0.0,0.0,,40.706139,-74.0046311
MN,101.0,2.0,10038.0,164 JOHN STREET,G,10.0,,0.0,0.0,,40.7061226,-74.004458
MN,101.0,2.0,10038.0,89 SOUTH STREET,K,5.0,5.0,60.0,1980.0,INDIVIDUAL LANDMARK,40.7063586,-74.0038196
MN,101.0,2.0,10038.0,199 WATER STREET,R,5.0,35.0,141.0,1993.0,,40.7068609,-74.0043715
MN,101.0,2.0,10038.0,133 JOHN STREET,K,5.0,2.0,54.0,1920.0,,40.7071738,-74.0049883
MN,101.0,2.0,10038.0,156 FRONT STREET,D,4.0,9.0,95.0,1930.0,,40.7060758,-74.0055725
MN,101.0,2.0,10038.0,87 SOUTH STREET,K,5.0,1.0,26.0,1940.0,,40.7058234,-74.0041153
MN,101.0,2.0,10038.0,161 MAIDEN LANE,R,3.0,57.0,46.0,2016.0,,40.7054995,-74.0047681
MN,101.0,2.0,10038.0,80 SOUTH STREET,O,5.0,6.0,122.0,1950.0,,40.7056532,-74.0044868
MN,101.0,2.0,10038.0,151 MAIDEN LANE,H,5.0,33.0,36.0,2016.0,,40.7057465,-74.0050711
MN,101.0,2.0,10038.0,182 BROADWAY,R,5.0,23.0,137.0,2013.0,,40.7100198,-74.009371
MN,101.0,2.0,10038.0,170 BROADWAY,R,5.0,19.0,77.0,1903.0,,40.7095312,-74.0098326
MN,101.0,2.0,10038.0,150 BROADWAY,O,5.0,23.0,138.0,1924.0,,40.7091799,-74.0100742
MN,101.0,2.0,10038.0,176 BROADWAY,D,3.0,14.0,135.0,1927.0,,40.7098304,-74.0095044
MN,101.0,2.0,10038.0,20 JOHN STREET,S,4.0,4.0,62.0,1920.0,,40.7097042,-74.0089453
MN,101.0,2.0,10038.0,174 BROADWAY,O,5.0,12.0,50.0,1900.0,,40.7097947,-74.009728
MN,101.0,2.0,10038.0,12 JOHN STREET,D,4.0,13.0,56.0,1900.0,,40.7098305,-74.009104
MN,101.0,2.0,10038.0,15 MAIDEN LANE,O,5.0,20.0,149.0,1908.0,,40.7095889,-74.0090427
MN,101.0,2.0,10038.0,21 MAIDEN LANE,D,4.0,8.0,86.0,1900.0,,40.709405,-74.0089489
MN,101.0,2.0,10038.0,160 BROADWAY,O,5.0,16.0,247.0,1908.0,,40.7093007,-74.0097604
MN,101.0,2.0,10038.0,71 NASSAU STREET,R,4.0,16.0,101.58,1906.0,,40.7097536,-74.0085053
MN,101.0,2.0,10038.0,200 BROADWAY,T,7.0,9.0,162.92,1910.0,INDIVIDUAL LANDMARK,40.7103986,-74.0089706
MN,101.0,2.0,10038.0,9 MAIDEN LANE,D,3.0,15.0,84.0,1900.0,,40.7096575,-74.0092627
MN,101.0,2.0,10038.0,14 MAIDEN LANE,D,4.0,10.0,66.0,1900.0,,40.709287,-74.0093817
MN,101.0,2.0,10038.0,22 MAIDEN LANE,K,5.0,1.0,35.67,1900.0,,40.7091141,-74.009122
MN,101.0,2.0,10038.0,24 JOHN STREET,H,5.0,21.0,60.0,1952.0,,40.7095835,-74.008783
MN,101.0,2.0,10038.0,8 LIBERTY PLACE,S,4.0,5.0,35.75,1900.0,,40.7092046,-74.0093348
MN,101.0,2.0,10038.0,16 MAIDEN LANE,S,4.0,5.0,26.08,1900.0,,40.7092678,-74.0092699
MN,101.0,2.0,10038.0,10 MAIDEN LANE,V,11.0,,0.0,0.0,,40.7093419,-74.0094791
MN,101.0,2.0,10038.0,248 PEARL STREET,G,10.0,,0.0,0.0,,40.7078435,-74.0052696
MN,101.0,2.0,10038.0,90 JOHN STREET,R,4.0,29.0,117.0,1931.0,,40.7079093,-74.0064996
MN,101.0,2.0,10038.0,75 MAIDEN LANE,O,5.0,12.0,87.0,1925.0,,40.7077583,-74.0074374
MN,101.0,2.0,10038.0,30 CLIFF STREET,R,5.0,6.0,0.0,1900.0,,40.7080905,-74.005028
MN,101.0,2.0,10038.0,26 CLIFF STREET,C,2.0,4.0,80.0,1974.0,,40.7080439,-74.0051759
MN,101.0,2.0,10038.0,40 FULTON STREET,O,5.0,28.0,53.0,1987.0,,40.7078819,-74.0047539
MN,101.0,2.0,10038.0,130 WILLIAM STREET,R,4.0,61.0,159.0,2017.0,,40.7091115,-74.0063446
MN,101.0,2.0,10038.0,110 FULTON STREET,R,4.0,15.0,79.0,1929.0,,40.7096879,-74.0071238
MN,101.0,2.0,10038.0,111 WILLIAM STREET,R,4.0,13.0,90.0,1909.0,,40.7090072,-74.0072716
MN,101.0,2.0,10038.0,102 FULTON STREET,R,4.0,9.0,78.0,1910.0,,40.7095506,-74.0068532
MN,101.0,2.0,10038.0,123 WILLIAM STREET,O,5.0,26.0,169.0,1912.0,,40.7093228,-74.0071418
MN,101.0,2.0,10038.0,85 JOHN STREET,D,4.0,14.0,156.0,1926.0,,40.7085296,-74.0064275
MN,101.0,2.0,10038.0,138 WILLIAM STREET,W,8.0,7.0,100.0,1942.0,,40.7093311,-74.0063482
MN,101.0,2.0,10038.0,135 WILLIAM STREET,D,4.0,16.0,46.0,1905.0,,40.7094738,-74.006709
MN,101.0,2.0,10038.0,114 FULTON STREET,D,3.0,49.0,83.0,2016.0,,40.7098141,-74.0073799
MN,101.0,2.0,10038.0,136 WILLIAM STREET,D,3.0,6.0,100.0,1900.0,,40.7092405,-74.0064384
MN,101.0,2.0,10038.0,110 WILLIAM STREET,O,5.0,31.0,173.0,1956.0,,40.7087739,-74.006745
MN,101.0,2.0,10038.0,106 FULTON STREET,H,8.0,15.0,110.0,1900.0,,40.7096,-74.0070516
MN,101.0,2.0,10038.0,65 NASSAU STREET,R,4.0,10.0,49.92,1920.0,,40.7094874,-74.0086567
MN,101.0,2.0,10038.0,25 MAIDEN LANE,K,5.0,2.0,48.0,1965.0,,40.7092733,-74.0088587
MN,101.0,2.0,10038.0,56 NASSAU STREET,O,5.0,27.0,115.0,1986.0,,40.7091224,-74.0084799
MN,101.0,2.0,10038.0,144 FULTON STREET,K,5.0,3.0,107.08,1909.0,,40.7103822,-74.0085811
MN,101.0,2.0,10038.0,15 JOHN STREET,O,5.0,9.0,125.0,1903.0,,40.7101104,-74.0088155
MN,101.0,2.0,10038.0,17 JOHN STREET,H,5.0,15.0,135.0,1920.0,,40.7100199,-74.0086676
MN,101.0,2.0,10038.0,83 NASSAU STREET,V,11.0,,0.0,0.0,,40.7100693,-74.0082167
MN,101.0,2.0,10038.0,140 FULTON STREET,V,11.0,,0.0,0.0,,40.7103218,-74.0084657
MN,101.0,2.0,10005.0,67 LIBERTY STREET,R,4.0,19.0,94.0,1920.0,,40.7090646,-74.0098217
MN,101.0,2.0,10038.0,59 LIBERTY STREET,O,5.0,5.0,91.0,1901.0,INDIVIDUAL LANDMARK,40.7089878,-74.0096594
MN,101.0,2.0,10038.0,49 NASSAU STREET,O,5.0,5.0,66.0,1900.0,,40.7089521,-74.0092446
MN,101.0,2.0,10038.0,53 NASSAU STREET,S,4.0,4.0,50.0,1900.0,,40.7090262,-74.0091256
MN,111.0,4.0,10029.0,313 EAST 115 STREET,C,2.0,5.0,86.0,1910.0,,40.7961992,-73.937381
MN,103.0,1.0,10002.0,286 DELANCEY STREET,M,8.0,1.5,70.0,1958.0,,40.7175692,-73.9794594
MN,103.0,1.0,10002.0,288 DELANCEY STREET,D,3.0,14.0,65.83,1962.0,,40.7174344,-73.9778109
MN,103.0,1.0,10002.0,140 BARUCH PLACE,C,2.0,6.0,88.0,1920.0,,40.7184085,-73.9764181
MN,108.0,2.0,10028.0,1499 3 AVENUE,K,5.0,2.0,100.0,1974.0,,40.7777187,-73.9543829
MN,108.0,2.0,10028.0,1505 3 AVENUE,C,4.0,3.0,52.0,1910.0,,40.7779245,-73.9542853
MN,108.0,2.0,10028.0,349 EAST 84 STREET,A,1.0,3.0,40.0,1901.0,,40.7759962,-73.9507627
MN,108.0,2.0,10028.0,244 EAST 86 STREET,D,4.0,6.0,99.0,1920.0,,40.7777672,-73.9522309
MN,108.0,2.0,10028.0,1647 2 AVENUE,K,5.0,1.0,75.0,1915.0,,40.7775943,-73.9523033
MN,108.0,2.0,10028.0,1656 2 AVENUE,C,4.0,4.0,76.0,1910.0,,40.7776187,-73.9515703
MN,108.0,2.0,10028.0,1654 2 AVENUE,S,4.0,4.0,50.0,1915.0,,40.7775556,-73.9516173
MN,108.0,2.0,10028.0,1648 2 AVENUE,S,4.0,4.0,63.0,1925.0,,40.7774157,-73.9517185
MN,108.0,2.0,10028.0,1637 FIRST AVENUE,V,11.0,,0.0,0.0,,40.776726,-73.9500617
MN,108.0,2.0,10028.0,320 EAST 86 STREET,R,4.0,5.0,0.0,1925.0,,40.7772727,-73.9510506
MN,108.0,2.0,10028.0,1645 1 AVENUE,N,8.0,4.0,58.0,1910.0,,40.7766518,-73.9498957
MN,108.0,2.0,10028.0,1640 2 AVENUE,C,4.0,6.0,68.0,1915.0,,40.7772071,-73.9518883
MN,108.0,2.0,10028.0,315 EAST 85 STREET,D,3.0,6.0,72.0,1985.0,,40.7770367,-73.9512746
MN,108.0,2.0,10028.0,310 EAST 85 STREET,C,2.0,4.0,70.0,1900.0,,40.7767267,-73.9517262
MN,108.0,2.0,10028.0,313 EAST 85 STREET,C,2.0,4.0,72.0,1920.0,,40.7770669,-73.9513504
MN,108.0,2.0,10028.0,343 EAST 85 STREET,C,4.0,6.0,88.0,1910.0,,40.776652,-73.950365
MN,108.0,2.0,10028.0,342 EAST 85 STREET,C,2.0,6.0,91.0,1920.0,,40.7763558,-73.9508419
MN,108.0,2.0,10028.0,336 EAST 86 STREET,D,4.0,10.0,99.0,1961.0,,40.7770583,-73.9505453
MN,108.0,2.0,10028.0,305 EAST 84 STREET,C,4.0,5.0,80.0,1915.0,,40.7765347,-73.9520513
