zipcode,address,bldgclass,numfloors,bldgdepth,yearbuilt,latitude,longitude
10023.0,122 WEST 74 STREET,Residential,4.0,71.0,1887.0,40.7789115,-73.9788628
10023.0,124 WEST 74 STREET,Residential,4.0,70.0,1887.0,40.7789389,-73.9789278
10023.0,128 WEST 74 STREET,Residential,4.0,54.0,1887.0,40.7789884,-73.9790469
10023.0,130 WEST 74 STREET,Residential,4.0,87.0,1891.0,40.7790158,-73.9791119
10023.0,132 WEST 74 STREET,Residential,4.0,72.0,1891.0,40.7790433,-73.9791733
10014.0,96 CHRISTOPHER STREET,Residential,4.0,52.0,1874.0,40.7331749,-74.0045789
10014.0,94 CHRISTOPHER STREET,Residential,4.0,54.0,1854.0,40.7331886,-74.0045103
10014.0,326 BLEECKER STREET,Residential,4.0,39.0,1854.0,40.7332106,-74.004366
10014.0,324 BLEECKER STREET,Residential,4.0,40.0,1854.0,40.7331584,-74.0043371
10014.0,316 BLEECKER STREET,Residential,4.0,27.0,1854.0,40.7329608,-74.0041531
10014.0,43 GROVE STREET,Residential,4.0,75.0,1830.0,40.733002,-74.0043263
10014.0,41 GROVE STREET,Residential,5.0,53.0,1855.0,40.7329663,-74.004449
10027.0,157 WEST 121 STREET,Residential,3.0,52.0,1886.0,40.8063414,-73.9494507
10027.0,233 LENOX AVENUE,Residential,4.0,66.0,1884.0,40.8057476,-73.9474319
10027.0,152 WEST 122 STREET,Residential,4.0,52.0,1883.0,40.806451,-73.9489485
10027.0,160 WEST 122 STREET,Residential,4.0,49.0,1883.0,40.8065499,-73.9491796
10027.0,162 WEST 122 STREET,Residential,4.0,50.0,1883.0,40.8065746,-73.949241
10027.0,151 WEST 121 STREET,Residential,,52.0,1886.0,40.8062672,-73.9492737
10027.0,161 WEST 122 STREET,Residential,3.0,54.92,1885.0,40.8069725,-73.9489951
10027.0,159 WEST 122 STREET,Residential,4.0,50.0,1886.0,40.8069505,-73.9489445
10027.0,157 WEST 122 STREET,Residential,3.0,48.0,1886.0,40.8069258,-73.9488867
10027.0,151 WEST 122 STREET,Residential,3.0,50.0,1885.0,40.8068543,-73.948717
10027.0,147 WEST 122 STREET,Residential,3.0,48.0,1885.0,40.8068021,-73.9485942
10027.0,139 WEST 122 STREET,Residential,4.0,59.0,1885.0,40.8067087,-73.9483703
10027.0,137 WEST 122 STREET,Residential,4.0,59.0,1885.0,40.806684,-73.9483162
10027.0,133 WEST 122 STREET,Residential,4.0,59.0,1885.0,40.80664,-73.9482078
10027.0,129 WEST 122 STREET,Residential,3.0,60.0,1885.0,40.8065823,-73.9480706
10027.0,127 WEST 122 STREET,Residential,3.0,50.0,1885.0,40.8065576,-73.9480128
10027.0,123 WEST 122 STREET,Residential,3.0,50.0,1885.0,40.8065081,-73.9478973
10027.0,121 WEST 122 STREET,Residential,3.0,60.0,1885.0,40.8064834,-73.9478359
10027.0,119 WEST 122 STREET,Residential,3.0,50.0,1885.0,40.8064559,-73.9477709
10027.0,117 WEST 122 STREET,Residential,3.0,50.0,1885.0,40.8064285,-73.9477059
10027.0,113 WEST 122 STREET,Residential,3.0,52.0,1885.0,40.8063763,-73.9475831
10027.0,111 WEST 122 STREET,Residential,3.0,63.0,1887.0,40.8063515,-73.9475254
10027.0,109 WEST 122 STREET,Residential,3.0,55.0,1887.0,40.806324,-73.9474604
10027.0,107 WEST 122 STREET,Residential,3.0,61.0,1887.0,40.8062993,-73.947399
10027.0,103 WEST 122 STREET,Residential,3.0,57.0,1887.0,40.8062499,-73.9472798
10027.0,243 LENOX AVENUE,Residential,4.0,55.0,1886.0,40.8061427,-73.9471354
10027.0,247 LENOX AVENUE,Residential,4.0,54.0,1886.0,40.806236,-73.9470703
10027.0,249 LENOX AVENUE,Residential,4.0,55.0,1886.0,40.8062799,-73.9470342
10027.0,251 LENOX AVENUE,Residential,4.0,54.0,1886.0,40.8063266,-73.9470016
10027.0,255 LENOX AVENUE,Residential,4.0,54.0,1886.0,40.8064171,-73.9469365
10027.0,257 LENOX AVENUE,Residential,4.0,54.0,1886.0,40.8064638,-73.9469004
10027.0,259 LENOX AVENUE,Residential,4.0,54.0,1886.0,40.8065186,-73.9468606
10027.0,102 WEST 123 STREET,Residential,3.0,58.0,1889.0,40.8064995,-73.947099
10027.0,124 WEST 123 STREET,Residential,3.0,48.0,1870.0,40.8067881,-73.9477887
10027.0,128 WEST 123 STREET,Residential,3.0,48.0,1870.0,40.8068348,-73.9478934
10027.0,130 WEST 123 STREET,Residential,5.0,65.0,1880.0,40.8068622,-73.947962
10023.0,134 WEST 74 STREET,Residential,4.0,72.0,1891.0,40.779068,-73.9792347
10023.0,138 WEST 74 STREET,Residential,4.0,99.0,1891.0,40.7791202,-73.979361
10023.0,140 WEST 74 STREET,High Rise,5.0,55.0,1889.0,40.7791751,-73.979491
10023.0,150 WEST 74 STREET,Residential,4.0,69.0,1963.0,40.7792822,-73.9797473
10023.0,154 WEST 74 STREET,Residential,4.0,70.0,1890.0,40.7793371,-73.9798737
10023.0,160 WEST 74 STREET,Education,5.0,99.0,1893.0,40.7794332,-73.9801047
10023.0,171 WEST 73 STREET,Residential,4.0,65.0,1882.0,40.7792494,-73.9804406
10023.0,157 WEST 73 STREET,Residential,4.0,70.0,1882.0,40.7790846,-73.9800543
10023.0,110 WEST 74 STREET,Residential,4.0,70.0,1887.0,40.7787495,-73.9784765
10023.0,114 WEST 74 STREET,Residential,4.0,70.0,1887.0,40.7788016,-73.9785993
10023.0,126 WEST 74 STREET,Residential,4.0,70.0,1887.0,40.7789637,-73.9789892
10023.0,136 WEST 74 STREET,Residential,4.5,72.0,1891.0,40.7790955,-73.9792997
10023.0,146 WEST 74 STREET,Residential,4.0,69.0,1889.0,40.77923,-73.979621
10023.0,156 WEST 74 STREET,Residential,4.0,75.0,1890.0,40.7793755,-73.9799676
10023.0,301 AMSTERDAM AVENUE,Residential,3.5,26.0,1886.0,40.7799493,-73.9804007
10023.0,307 AMSTERDAM AVENUE,Residential,4.0,81.0,1886.0,40.7800673,-73.9802057
10023.0,309 AMSTERDAM AVENUE,Residential,4.0,79.0,1886.0,40.7801084,-73.9801731
10023.0,159 WEST 74 STREET,Residential,4.0,89.0,1887.0,40.7799025,-73.9800288
10023.0,153 WEST 74 STREET,Residential,4.0,64.0,1887.0,40.7798174,-73.9798266
10023.0,145 WEST 74 STREET,Residential,4.0,74.0,1893.0,40.7797048,-73.9795558
10023.0,143 WEST 74 STREET,Residential,4.0,71.0,1893.0,40.7796774,-73.9794945
10023.0,139 WEST 74 STREET,Residential,4.0,70.0,1893.0,40.7796225,-73.9793645
10023.0,137 WEST 74 STREET,Residential,4.0,70.0,1893.0,40.779595,-73.9792959
10023.0,135 WEST 74 STREET,Residential,4.0,70.0,1893.0,40.7795648,-73.9792237
10023.0,133 WEST 74 STREET,Residential,4.0,70.0,1893.0,40.7795346,-73.9791515
10023.0,129 WEST 74 STREET,High Rise,5.0,94.0,1888.0,40.7794907,-73.9790504
10023.0,117 WEST 74 STREET,Residential,4.0,71.0,1888.0,40.7793314,-73.9786713
10023.0,115 WEST 74 STREET,Residential,4.0,71.0,1888.0,40.7792929,-73.9785774
10023.0,113 WEST 74 STREET,Residential,4.0,71.0,1888.0,40.7792655,-73.9785125
10023.0,111 WEST 74 STREET,Residential,4.0,71.0,1888.0,40.7792408,-73.9784511
10023.0,109 WEST 74 STREET,Residential,4.0,71.0,1888.0,40.7792133,-73.9783861
10023.0,105 WEST 74 STREET,Residential,4.0,71.0,1888.0,40.7791584,-73.9782597
10023.0,103 WEST 74 STREET,Residential,4.0,102.0,1888.0,40.7791337,-73.9781984
10023.0,300 COLUMBUS AVENUE,Residential,5.0,95.0,1889.0,40.7789607,-73.978072
10023.0,302 COLUMBUS AVENUE,Residential,5.0,100.0,1890.0,40.7790239,-73.9780251
10023.0,304 COLUMBUS AVENUE,Residential,5.0,89.0,1890.0,40.7790842,-73.9779817
10014.0,39 GROVE STREET,Residential,4.0,90.0,1831.0,40.7329526,-74.0045392
10014.0,33 GROVE STREET,High Rise,5.0,82.0,1888.0,40.7328977,-74.0047196
10014.0,31 GROVE STREET,Residential,3.0,58.0,1841.0,40.7328428,-74.0048964
10014.0,29 GROVE STREET,Residential,3.0,40.0,1841.0,40.7328181,-74.0049685
10014.0,27 GROVE STREET,Residential,4.0,65.0,1848.0,40.7327961,-74.0050407
10014.0,25 GROVE STREET,Residential,5.0,85.0,1886.0,40.7327687,-74.0051273
10014.0,23 GROVE STREET,High Rise,6.0,94.0,1901.0,40.7327467,-74.0052283
10014.0,17 GROVE STREET,Residential,3.0,32.0,1822.0,40.7325792,-74.0054231
10014.0,100 BEDFORD STREET,Residential,2.0,25.0,1833.0,40.7326616,-74.0054701
10014.0,312 BLEECKER STREET,Residential,4.0,0.0,1847.0,40.7327358,-74.0041314
10014.0,239 BLEECKER STREET,Residential,4.0,86.0,1828.0,40.7307623,-74.0024463
10014.0,241 BLEECKER STREET,Residential,4.0,88.0,1829.0,40.73082,-74.0024824
10023.0,104 WEST 75 STREET,Residential,4.0,79.0,1892.0,40.7793834,-73.9780177
10023.0,106 WEST 75 STREET,Residential,4.0,74.0,1892.0,40.7794081,-73.9780791
10023.0,112 WEST 75 STREET,Residential,4.0,77.0,1892.0,40.7794905,-73.9782705
10023.0,114 WEST 75 STREET,Residential,4.0,70.0,1889.0,40.7795152,-73.9783318
10023.0,116 WEST 75 STREET,Residential,5.0,70.0,1889.0,40.7795427,-73.9783968
10023.0,120 WEST 75 STREET,Residential,4.0,70.0,1889.0,40.7795949,-73.9785232
10023.0,122 WEST 75 STREET,Residential,4.0,70.0,1889.0,40.7796223,-73.9785846
10023.0,124 WEST 75 STREET,Residential,4.0,57.0,1890.0,40.7796498,-73.9786495
10023.0,126 WEST 75 STREET,Residential,4.0,70.0,1890.0,40.7796745,-73.9787109
10023.0,128 WEST 75 STREET,Residential,4.0,70.0,1890.0,40.779702,-73.9787759
10023.0,132 WEST 75 STREET,Residential,4.0,70.0,1890.0,40.7797541,-73.9788987
10023.0,136 WEST 75 STREET,High Rise,6.0,87.0,1921.0,40.779809,-73.9790322
10023.0,140 WEST 75 STREET,Residential,4.0,70.0,1891.0,40.7798667,-73.9791658
10023.0,144 WEST 75 STREET,Residential,4.0,70.0,1891.0,40.7799216,-73.9792958
10023.0,146 WEST 75 STREET,Residential,4.0,68.0,1891.0,40.7799491,-73.9793572
10023.0,148 WEST 75 STREET,Residential,4.0,70.0,1891.0,40.7799738,-73.9794221
10023.0,150 WEST 75 STREET,Residential,4.0,70.0,1891.0,40.7800013,-73.9794871
10023.0,154 WEST 75 STREET,Residential,4.0,73.0,1891.0,40.7800562,-73.9796135
10023.0,156 WEST 75 STREET,Residential,4.0,70.0,1888.0,40.7800836,-73.9796785
10023.0,158 WEST 75 STREET,Residential,4.0,54.0,1888.0,40.7801111,-73.9797435
10023.0,160 WEST 75 STREET,Residential,4.0,70.0,1888.0,40.7801358,-73.9798084
10023.0,167 WEST 74 STREET,Residential,3.0,37.0,1886.0,40.7799328,-73.9803176
10023.0,165 WEST 74 STREET,High Rise,3.0,51.0,1886.0,40.7799218,-73.980249
10023.0,305 AMSTERDAM AVENUE,Residential,3.0,51.0,1886.0,40.7800426,-73.9802707
10023.0,161 WEST 74 STREET,Residential,4.0,61.0,1886.0,40.7799355,-73.9800902
10023.0,155 WEST 74 STREET,Residential,4.0,64.0,1887.0,40.7798449,-73.9798916
10023.0,141 WEST 74 STREET,Residential,4.0,70.0,1893.0,40.7796527,-73.9794295
10023.0,107 WEST 74 STREET,Residential,4.0,70.0,1888.0,40.7791859,-73.9783247
10023.0,110 WEST 75 STREET,Residential,4.0,62.0,1892.0,40.7794631,-73.9782055
10023.0,118 WEST 75 STREET,Residential,4.0,69.0,1889.0,40.7795701,-73.9784582
10023.0,130 WEST 75 STREET,Residential,4.0,69.0,1890.0,40.7797294,-73.9788373
10023.0,142 WEST 75 STREET,Residential,4.0,70.0,1891.0,40.7798942,-73.9792308
10023.0,152 WEST 75 STREET,Residential,4.0,70.0,1891.0,40.7800287,-73.9795485
10023.0,162 WEST 75 STREET,Residential,4.0,74.0,1888.0,40.780166,-73.9798698
10023.0,306 COLUMBUS AVENUE,Residential,7.0,100.0,1892.0,40.7792709,-73.9778445
10023.0,108 WEST 75 STREET,Residential,5.0,73.0,1892.0,40.7794356,-73.9781405
10014.0,243 BLEECKER STREET,Residential,4.0,60.0,1829.0,40.7308694,-74.0025293
10014.0,245 BLEECKER STREET,Residential,4.0,60.0,1829.0,40.7309188,-74.0025582
10014.0,247 BLEECKER STREET,Residential,4.0,40.0,1828.0,40.7309545,-74.0026195
10014.0,249 BLEECKER STREET,Residential,4.0,40.0,1828.0,40.7309984,-74.0026448
10014.0,251 BLEECKER STREET,Residential,4.0,40.0,1829.0,40.7310368,-74.00267
10014.0,253 BLEECKER STREET,Residential,4.0,40.0,1829.0,40.731078,-74.0026917
10014.0,255 BLEECKER STREET,Commercial,1.0,66.0,1941.0,40.7311219,-74.0027169
10027.0,138 WEST 123 STREET,Residential,3.0,45.0,1878.0,40.8069557,-73.9481859
10027.0,142 WEST 123 STREET,Residential,3.0,45.0,1878.0,40.8069996,-73.9482906
10027.0,144 WEST 123 STREET,Residential,3.0,52.0,1890.0,40.8070244,-73.9483448
10027.0,148 WEST 123 STREET,Residential,3.0,52.0,1890.0,40.8070683,-73.9484495
10027.0,150 WEST 123 STREET,Residential,3.0,52.0,1890.0,40.8070903,-73.9485037
10027.0,154 WEST 123 STREET,Residential,3.0,52.0,1890.0,40.8071343,-73.9486048
10027.0,156 WEST 123 STREET,Residential,4.0,60.0,1884.0,40.8071535,-73.9486554
10027.0,160 WEST 123 STREET,Residential,4.0,58.0,1884.0,40.807192,-73.9487456
10027.0,164 WEST 123 STREET,Residential,4.0,65.0,1884.0,40.8072304,-73.9488359
10027.0,168 WEST 123 STREET,Residential,4.0,60.0,1884.0,40.8072661,-73.9489262
10027.0,165 WEST 122 STREET,Residential,4.0,65.0,1890.0,40.8070165,-73.9491034
10027.0,149 WEST 122 STREET,Residential,3.0,50.0,1885.0,40.8068269,-73.9486556
10027.0,141 WEST 122 STREET,Residential,4.0,56.0,1885.0,40.806728,-73.9484209
10027.0,135 WEST 122 STREET,Residential,3.0,57.0,1885.0,40.806662,-73.948262
10027.0,125 WEST 122 STREET,Residential,3.0,60.0,1885.0,40.8065329,-73.9479551
10027.0,115 WEST 122 STREET,Residential,3.0,65.0,1885.0,40.806401,-73.9476445
10027.0,105 WEST 122 STREET,Residential,3.0,56.0,1887.0,40.8062746,-73.9473412
10027.0,245 LENOX AVENUE,Residential,4.0,55.0,1886.0,40.8061894,-73.9471029
10027.0,253 LENOX AVENUE,Residential,4.0,55.0,1886.0,40.8063705,-73.9469691
10027.0,126 WEST 123 STREET,Residential,3.0,48.0,1870.0,40.80681,-73.9478429
10027.0,134 WEST 123 STREET,Residential,3.0,53.0,1886.0,40.8069117,-73.9480812
10027.0,140 WEST 123 STREET,Residential,3.0,50.0,1878.0,40.8069776,-73.9482401
10027.0,146 WEST 123 STREET,Residential,3.0,52.0,1890.0,40.8070463,-73.948399
10027.0,152 WEST 123 STREET,Residential,3.0,52.0,1890.0,40.8071123,-73.9485543
10027.0,158 WEST 123 STREET,Residential,4.0,58.0,1884.0,40.8071727,-73.9486987
10027.0,162 WEST 123 STREET,Residential,4.0,58.0,1884.0,40.8072112,-73.948789
10027.0,166 WEST 123 STREET,Residential,4.0,58.0,1890.0,40.8072497,-73.9488792
10027.0,143 WEST 122 STREET,Residential,4.0,50.0,1885.0,40.8067499,-73.9484751
10027.0,153 WEST 122 STREET,Residential,3.0,50.0,1886.0,40.8068791,-73.9487748
10027.0,145 WEST 122 STREET,Residential,4.0,0.0,1886.0,40.8067747,-73.9485292
10027.0,155 WEST 122 STREET,Residential,4.0,0.0,1886.0,40.8069011,-73.9488289
10027.0,104 WEST 123 STREET,Residential,3.0,60.0,1889.0,40.8065298,-73.9471676
10027.0,106 WEST 123 STREET,Residential,3.0,0.0,2004.0,40.8065518,-73.947229
10027.0,136 WEST 123 STREET,Residential,4.0,65.0,1886.0,40.8069337,-73.9481318
10027.0,147 WEST 123 STREET,Commercial,2.0,101.0,1898.0,40.8074717,-73.9482361
10027.0,111 WEST 123 STREET,Residential,3.0,73.0,1889.0,40.8070431,-73.9472178
10014.0,32 CORNELIA STREET,Residential,4.0,38.0,1828.0,40.7310862,-74.002504
10023.0,157 WEST 74 STREET,Residential,,0.0,1887.0,40.7798751,-73.9799602
10023.0,311 AMSTERDAM AVENUE,Residential,6.0,95.0,1889.0,40.7802841,-73.9801478
10023.0,159 WEST 75 STREET,Residential,4.0,70.0,1894.0,40.7805118,-73.9795086
10023.0,157 WEST 75 STREET,Residential,4.0,70.0,1894.0,40.7804843,-73.9794473
10023.0,153 WEST 75 STREET,Residential,4.0,70.0,1894.0,40.7804322,-73.9793209
10023.0,151 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7804047,-73.9792523
10023.0,149 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7803772,-73.9791909
10023.0,147 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7803525,-73.9791296
10023.0,143 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7802976,-73.9790032
10023.0,141 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7802701,-73.9789382
10023.0,139 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7802454,-73.9788732
10023.0,137 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.780218,-73.9788118
10023.0,133 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7801631,-73.9786855
10023.0,131 WEST 75 STREET,Residential,4.0,69.0,1894.0,40.7801383,-73.9786205
10023.0,129 WEST 75 STREET,Residential,4.0,78.0,1894.0,40.7801109,-73.9785591
10023.0,123 WEST 75 STREET,Residential,4.0,92.0,1894.0,40.7800312,-73.9783678
10023.0,121 WEST 75 STREET,High Rise,4.0,71.0,1891.0,40.7800038,-73.9783028
10023.0,117 WEST 75 STREET,Residential,4.0,69.0,1891.0,40.7799516,-73.9781764
10023.0,115 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7799242,-73.9781151
10023.0,113 WEST 75 STREET,Residential,4.0,81.0,1891.0,40.7798994,-73.9780537
10023.0,111 WEST 75 STREET,Residential,4.0,69.0,1890.0,40.779872,-73.9779887
10023.0,109 WEST 75 STREET,Residential,4.0,69.0,1890.0,40.7798445,-73.9779273
10023.0,107 WEST 75 STREET,Residential,4.0,69.0,1890.0,40.7798198,-73.9778623
10023.0,105 WEST 75 STREET,Residential,5.0,74.0,1890.0,40.7797923,-73.977801
10023.0,320 COLUMBUS AVENUE,Residential,6.0,94.0,1890.0,40.7795919,-73.9776097
10023.0,322 COLUMBUS AVENUE,High Rise,6.0,87.0,1971.0,40.7797182,-73.9775193
10023.0,328 COLUMBUS AVENUE,Residential,6.0,101.0,1889.0,40.7798938,-73.9772629
10023.0,102 WEST 76 STREET,Residential,4.0,55.0,1889.0,40.779935,-73.9773604
10023.0,104 WEST 76 STREET,Residential,4.0,71.0,1889.0,40.7799624,-73.9774254
10023.0,106 WEST 76 STREET,Residential,4.0,71.0,1889.0,40.7799899,-73.9774904
10023.0,108 WEST 76 STREET,Residential,5.0,74.0,1892.0,40.7800201,-73.9775626
10023.0,110 WEST 76 STREET,Residential,4.0,66.0,1891.0,40.7800503,-73.9776348
10023.0,112 WEST 76 STREET,Residential,4.0,66.0,1891.0,40.7800778,-73.9776962
10023.0,114 WEST 76 STREET,Residential,4.0,66.0,1891.0,40.7801052,-73.9777611
10023.0,118 WEST 76 STREET,Residential,5.0,65.0,1891.0,40.7801574,-73.9778839
10023.0,120 WEST 76 STREET,Education,6.0,53.0,1890.0,40.7801821,-73.9779453
10014.0,30 CORNELIA STREET,Residential,5.0,74.0,1882.0,40.7311164,-74.0024138
10014.0,28 CORNELIA STREET,Residential,4.0,44.0,1839.0,40.7311493,-74.0023309
10014.0,20 CORNELIA STREET,Residential,5.0,48.0,1871.0,40.7313058,-74.0019881
10014.0,331 AVENUE OF THE AMER,Commercial,1.0,65.42,1941.0,40.7314458,-74.0015371
10014.0,327 AVENUE OF THE AMER,Commercial,3.0,62.0,1845.0,40.7313058,-74.0015948
10014.0,323 AVENUE OF THE AMER,Commercial,3.0,80.0,1853.0,40.7312262,-74.0016958
10014.0,321 AVENUE OF THE AMER,Residential,4.0,73.0,1828.0,40.7311521,-74.0017644
10014.0,319 AVENUE OF THE AMER,Residential,4.5,73.0,1828.0,40.7311082,-74.0017969
10014.0,317 AVENUE OF THE AMER,Residential,4.0,45.0,1828.0,40.7310643,-74.0018329
10014.0,315 AVENUE OF THE AMER,Residential,4.0,86.0,1828.0,40.7310203,-74.0018618
10014.0,313 AVENUE OF THE AMER,Residential,4.5,103.0,1828.0,40.7310039,-74.0019917
10023.0,122 WEST 76 STREET,Commercial,3.0,93.0,1890.0,40.78027,-73.9781511
10023.0,140 WEST 76 STREET,Residential,4.0,74.0,1893.0,40.7803551,-73.9783568
10023.0,142 WEST 76 STREET,Residential,4.0,72.0,1893.0,40.7803826,-73.9784218
10023.0,144 WEST 76 STREET,Residential,4.0,72.0,1893.0,40.78041,-73.9784868
10023.0,146 WEST 76 STREET,Residential,4.0,83.0,1893.0,40.7804375,-73.9785482
10023.0,150 WEST 76 STREET,Residential,4.0,72.0,1893.0,40.7804897,-73.9786745
10023.0,152 WEST 76 STREET,Residential,4.0,66.0,1889.0,40.7805171,-73.9787395
10023.0,154 WEST 76 STREET,Residential,4.0,69.0,1889.0,40.7805446,-73.9788045
10023.0,156 WEST 76 STREET,Residential,4.0,66.0,1889.0,40.7805721,-73.9788731
10023.0,158 WEST 76 STREET,Residential,4.0,66.0,1889.0,40.7805995,-73.9789381
10023.0,166 WEST 76 STREET,High Rise,6.0,65.0,1966.0,40.7806819,-73.9791331
10023.0,155 WEST 75 STREET,Residential,4.0,70.0,1894.0,40.7804596,-73.9793823
10023.0,145 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7803251,-73.9790646
10023.0,135 WEST 75 STREET,Residential,4.0,71.0,1891.0,40.7801905,-73.9787469
10023.0,127 WEST 75 STREET,Residential,4.0,68.0,1894.0,40.7800834,-73.9784941
10023.0,119 WEST 75 STREET,Residential,4.0,70.0,1891.0,40.7799763,-73.9782378
10023.0,103 WEST 75 STREET,Residential,4.0,76.0,1890.0,40.7797649,-73.9777396
10023.0,116 WEST 76 STREET,Residential,4.0,66.0,1891.0,40.78013,-73.9778225
10023.0,148 WEST 76 STREET,Residential,4.0,70.0,1893.0,40.7804622,-73.9786132
10023.0,160 WEST 76 STREET,Residential,4.0,66.0,1889.0,40.780627,-73.9790031
10023.0,161 WEST 75 STREET,Residential,15.0,204.0,1924.0,40.7806737,-73.9796386
10023.0,171 WEST 76 STREET,Residential,4.0,66.0,1893.0,40.7811732,-73.979104
10023.0,169 WEST 76 STREET,Residential,4.0,62.0,1893.0,40.7811485,-73.9790426
10023.0,167 WEST 76 STREET,Residential,4.0,62.0,1893.0,40.781121,-73.9789813
10023.0,163 WEST 76 STREET,Residential,4.0,62.0,1893.0,40.7810688,-73.9788549
10023.0,161 WEST 76 STREET,Residential,4.0,69.0,1891.0,40.7810414,-73.9787935
10023.0,159 WEST 76 STREET,Residential,4.0,69.0,1891.0,40.7810167,-73.9787322
10023.0,155 WEST 76 STREET,Residential,4.0,69.0,1891.0,40.7809672,-73.978613
10023.0,153 WEST 76 STREET,Residential,4.0,62.0,1886.0,40.7809425,-73.9785552
10023.0,125 WEST 76 STREET,High Rise,9.0,84.0,1921.0,40.7806185,-73.9777862
10024.0,150 WEST 77 STREET,Residential,5.0,68.0,1891.0,40.7811593,-73.9782952
10024.0,152 WEST 77 STREET,Residential,4.0,68.0,1891.0,40.7811868,-73.9783566
10024.0,154 WEST 77 STREET,Residential,4.0,68.0,1891.0,40.7812115,-73.9784179
10024.0,156 WEST 77 STREET,Residential,4.0,68.0,1891.0,40.7812389,-73.9784829
10024.0,160 WEST 77 STREET,High Rise,9.0,82.0,1926.0,40.7813076,-73.9786418
10024.0,166 WEST 77 STREET,Residential,4.0,55.0,1893.0,40.7813735,-73.9788006
10027.0,109 WEST 123 STREET,Residential,3.0,55.0,1889.0,40.8070183,-73.9471564
10027.0,107 WEST 123 STREET,Residential,3.0,56.0,1889.0,40.8069908,-73.9470914
10027.0,269 LENOX AVENUE,Commercial,3.0,74.0,1887.0,40.8069,-73.9465677
10027.0,2161 ADAM C POWELL BLVD,Commercial,2.5,99.0,1885.0,40.8109127,-73.9463983
10027.0,104 WEST 130 STREET,Residential,3.0,59.0,1882.0,40.8109747,-73.9438514
10027.0,106 WEST 130 STREET,Residential,3.0,99.83,1881.0,40.8109939,-73.9438984
10027.0,110 WEST 130 STREET,Residential,3.0,58.0,1881.0,40.8110351,-73.9439995
10027.0,116 WEST 130 STREET,Residential,3.0,50.0,1882.0,40.8111038,-73.9441584
10027.0,118 WEST 130 STREET,Residential,3.0,50.0,2005.0,40.8111313,-73.9442234
10027.0,122 WEST 130 STREET,Residential,4.0,60.0,1885.0,40.8111643,-73.9443028
10027.0,124 WEST 130 STREET,Residential,3.0,50.0,1881.0,40.8111917,-73.9443715
10027.0,128 WEST 130 STREET,Residential,3.0,46.0,1881.0,40.8112357,-73.9444762
10027.0,130 WEST 130 STREET,Residential,3.0,67.0,1885.0,40.8112577,-73.9445267
10027.0,134 WEST 130 STREET,Residential,3.0,66.0,1885.0,40.8113071,-73.9446423
10027.0,136 WEST 130 STREET,Residential,3.0,59.0,1885.0,40.8113319,-73.9447037
10027.0,140 WEST 130 STREET,Residential,4.0,46.0,1883.0,40.8113566,-73.9447651
10027.0,144 WEST 130 STREET,Residential,4.0,50.0,1882.0,40.8114033,-73.9448698
10027.0,146 WEST 130 STREET,Residential,3.0,46.0,1884.0,40.8114253,-73.944924
10027.0,150 WEST 130 STREET,Residential,3.0,46.0,1884.0,40.8114748,-73.9450395
10027.0,152 WEST 130 STREET,Residential,3.0,42.0,1880.0,40.8114995,-73.9451009
